province,date,year_month,co2_tonnes,source_file
Guangdong,2021-08-01,2021-08,46851318.310000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2021-09-01,2021-09,41562887.800000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2021-10-01,2021-10,39185990.800000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2021-11-01,2021-11,39076765.940000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2021-12-01,2021-12,44610003.780000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-01-01,2022-01,42280751.560000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-02-01,2022-02,30473407.940000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-03-01,2022-03,45264269.610000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-04-01,2022-04,46107564.020000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-05-01,2022-05,42835466.380000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-06-01,2022-06,42132047.970000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-07-01,2022-07,48495789.890000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-08-01,2022-08,51845039.100000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-09-01,2022-09,51795921.180000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-10-01,2022-10,43342814.470000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-11-01,2022-11,44319741.240000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2022-12-01,2022-12,44584889.010000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-01-01,2023-01,38017410.250000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-02-01,2023-02,32569244.200000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-03-01,2023-03,48863714.700000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-04-01,2023-04,45449264.100000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-05-01,2023-05,48532844.400000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-06-01,2023-06,50835600.700000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-07-01,2023-07,51764827.500000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-08-01,2023-08,51342905.000000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-09-01,2023-09,46531780.300000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-10-01,2023-10,45799689.100000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-11-01,2023-11,46776859.900000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2023-12-01,2023-12,47672343.800000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-01-01,2024-01,42230430.100000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-02-01,2024-02,35796161.400000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-03-01,2024-03,47104155.800000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-04-01,2024-04,44064816.000000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-05-01,2024-05,44910035.200000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-06-01,2024-06,45404877.000000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-07-01,2024-07,49029013.500000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-08-01,2024-08,49184294.700000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-09-01,2024-09,49348495.800000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-10-01,2024-10,45462442.500000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-11-01,2024-11,45184012.900000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2024-12-01,2024-12,46827614.600000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-01-01,2025-01,36290140.400000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-02-01,2025-02,35434565.700000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-03-01,2025-03,45235632.400000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-04-01,2025-04,44547131.500000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-05-01,2025-05,46850810.000000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-06-01,2025-06,44848105.300000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-07-01,2025-07,48802470.800000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-08-01,2025-08,47191152.800000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-09-01,2025-09,44284299.300000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-10-01,2025-10,41276727.900000,carbonmonitor-china_datas_2026-04-11.csv
Guangdong,2025-11-01,2025-11,38178436.800000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-01-01,2019-01,19296754.380000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-02-01,2019-02,15061040.350000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-03-01,2019-03,18764649.410000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-04-01,2019-04,17014601.710000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-05-01,2019-05,18203561.030000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-06-01,2019-06,18559882.960000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-07-01,2019-07,16549751.530000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-08-01,2019-08,17367937.970000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-09-01,2019-09,18890977.800000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-10-01,2019-10,19410161.250000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-11-01,2019-11,21148997.560000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2019-12-01,2019-12,24805228.830000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-01-01,2020-01,17197898.290000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-02-01,2020-02,16082895.305000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-03-01,2020-03,19094492.124000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-04-01,2020-04,18708034.323000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-05-01,2020-05,21012913.670000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-06-01,2020-06,19005107.600000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-07-01,2020-07,18567476.150000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-08-01,2020-08,20618818.460000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-09-01,2020-09,20943664.730000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-10-01,2020-10,19557228.690000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-11-01,2020-11,21892853.750000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2020-12-01,2020-12,26468337.220000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2021-01-01,2021-01,24324696.750000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2021-02-01,2021-02,17445968.100000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2021-03-01,2021-03,24199880.100000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2021-04-01,2021-04,22275978.230000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2021-05-01,2021-05,23377271.460000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2021-06-01,2021-06,23020734.000000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2021-07-01,2021-07,21789728.750000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2021-08-01,2021-08,21492656.440000,carbonmonitor-china_datas_2026-04-11.csv
Guangxi,2021-09-01,2021-09,19150732.160000,carbonmonitor-china_datas_2026-04-11.csv
